"scraping_id","listing","city","lon","lat","mapped_location","name","capacity","bathrooms","bedrooms","has_pool","cleaning_fee","is_superhost","host_name"
"12833","https://www.airbnb.com/rooms/15771088","Phoenix","-111.991850810225","33.4846549769537","https://maps.google.com/maps?q=33.48465497695370630,-111.99185081022497457","Arcadia-  Private pool & just minutes to Biltmore","10","2","4","1","366","0","Chelsea"
"12838","https://www.airbnb.com/rooms/15771085","Scottsdale","-111.939401291764","33.6072959909738","https://maps.google.com/maps?q=33.60729599097375342,-111.93940129176391451","Casa Camino- Kierland area w/ heated pool option & lush palms in spacious yard!","8","2","3","1","229","0","Chelsea"
"12839","https://www.airbnb.com/rooms/15771094","Scottsdale","-111.973145862352","33.6328855723715","https://maps.google.com/maps?q=33.63288557237149234,-111.97314586235158629","Desert Bloom- Great space for large groups. Pool, spa, home movie theater!","12","4","6","1","500","0","Chelsea"
"12841","https://www.airbnb.com/rooms/15771096","Scottsdale","-111.931570204605","33.6013420390376","https://maps.google.com/maps?q=33.60134203903758987,-111.93157020460502338","Desert Trails- Large outdoor seating area w/ pool & spa in Scottsdale!","8","2","3","1","250","0","Chelsea"
"12842","https://www.airbnb.com/rooms/15771087","Phoenix","-112.084552828344","33.6070447841105","https://maps.google.com/maps?q=33.60704478411047802,-112.08455282834442812","Coral Gables- Golf course views in Moon Valley with pool/spa mins to Scottsdale!","12","2","4","1","250","0","Chelsea"
"12843","https://www.airbnb.com/rooms/15771104","Scottsdale","-111.952907906285","33.5833866446611","https://maps.google.com/maps?q=33.58338664466107559,-111.95290790628517641","Hacienda-  Huge backyard w/ pool, spa & guest house! Perfect for large groups","16","4","5","0","304","0","Chelsea"
"12845","https://www.airbnb.com/rooms/15771095","Phoenix","-111.991734024366","33.6881304953655","https://maps.google.com/maps?q=33.68813049536550608,-111.99173402436595381","Dorado- Near hiking trails and outdoor activities","6","2.5","2","1","110","0","Chelsea"
"12846","https://www.airbnb.com/rooms/15771150","Fountain Hills","-111.748944441282","33.6200464490658","https://maps.google.com/maps?q=33.62004644906577511,-111.74894444128182158","Sundown Retreat- Luxury in Fountain Hills! Stunning views, pool and spa!","10","4","4","1","250","0","Chelsea"
"12847","https://www.airbnb.com/rooms/15788267","Scottsdale","-111.891990328951","33.674183825655","https://maps.google.com/maps?q=33.67418382565502810,-111.89199032895132291","Encore at Grayhawk Condo","6","2","2","1","225","0","Enzo"
"12848","https://www.airbnb.com/rooms/15771132","Phoenix","-112.046811350338","33.5598161706512","https://maps.google.com/maps?q=33.55981617065123146,-112.04681135033817441","Pueblo Trails- Minutes to the Biltmore area and mountain views! Pool & spa also!","10","3","4","1","250","0","Chelsea"
"12849","https://www.airbnb.com/rooms/15771090","Scottsdale","-111.876943400335","33.5848019817897","https://maps.google.com/maps?q=33.58480198178971676,-111.87694340033490903","Aventura condo! Community pool, gym, free wi-fi & tennis court!","8","2","3","1","110","0","Chelsea"
"12851","https://www.airbnb.com/rooms/15771124","Paradise Valley","-111.987612791548","33.5467812214924","https://maps.google.com/maps?q=33.54678122149240238,-111.98761279154780368","Moonlight Palace- STUNNING VIEWS OF THE CITY IN THIS BEAUTIFUL HOME!","17","7","6","1","500","0","Chelsea"
"12855","https://www.airbnb.com/rooms/15774915","Mesa","-111.841967156026","33.3885772817743","https://maps.google.com/maps?q=33.38857728177431738,-111.84196715602627137","One Bedroom Contemporary Style Condo","4","1","1","1","25","1","Jeff"
"12856","https://www.airbnb.com/rooms/15771110","Scottsdale","-111.969156418576","33.6158090738718","https://maps.google.com/maps?q=33.61580907387183004,-111.96915641857567891","Cactus Wren-Scottsdale loc. w/ Pizza Oven & private pool!","8","2","3","1","250","0","Chelsea"
"12859","https://www.airbnb.com/rooms/15771143","Gilbert","-111.795242273915","33.3192001978816","https://maps.google.com/maps?q=33.31920019788160658,-111.79524227391468116","Rancho Del Verde- OUTDOOR OASIS FOR ENTERTAINING! Bar, BBQ, and fire pit!","8","2","3","1","229","0","Chelsea"
"12860","https://www.airbnb.com/rooms/15771119","Scottsdale","-111.914165588852","33.4908079386154","https://maps.google.com/maps?q=33.49080793861536165,-111.91416558885197219","Oldtown Condo- Walk to spring training & Old Town Scottsdale! Steps to the pool!","5","2","2","1","110","0","Chelsea"
"12862","https://www.airbnb.com/rooms/15789336","Scottsdale","-111.902281825388","33.6402358423405","https://maps.google.com/maps?q=33.64023584234050901,-111.90228182538827184","2 BD Condo Overlooking TPC Champions Golf Course","5","2","2","1","65","0","Meridian CondoResorts"
"12864","https://www.airbnb.com/rooms/15789767","Scottsdale","-111.900679497813","33.6400809330296","https://maps.google.com/maps?q=33.64008093302957292,-111.90067949781263223","3 BD Condo Overlooking TPC Champions Golf Course*","7","2","3","1","80","0","Meridian CondoResorts"
"12866","https://www.airbnb.com/rooms/15771118","Scottsdale","-111.922759716304","33.7265207868403","https://maps.google.com/maps?q=33.72652078684026833,-111.92275971630419917","Monterosa- 6 bdrm home w/ virtual golf theater, putting green, pool, spa & more!","14","4.5","6","1","500","0","Chelsea"
"12867","https://www.airbnb.com/rooms/15771129","Queen Creek","-111.620535","33.238622","https://maps.google.com/maps?q=33.23862200000000000,-111.62053500000000000","Queen Creek- Home has a pool with splash pad, fire pit & home theater!","8","2","4","1","497","0","Chelsea"
"12869","https://www.airbnb.com/rooms/15755641","Phoenix","-112.074347","33.506414","https://maps.google.com/maps?q=33.50641400000000000,-112.07434700000000000","Great modern unit with amazing view","4","1","1","1","85","0","Eduardo"
"12870","https://www.airbnb.com/rooms/15771121","Scottsdale","-111.932385574532","33.50894664256","https://maps.google.com/maps?q=33.50894664255996247,-111.93238557453163651","Oldtown Manor- Fully remodeled home near Oldtown w/ private pool & pool table!","10","2","4","1","486","0","Chelsea"
"12873","https://www.airbnb.com/rooms/15771165","Scottsdale","-111.951365942173","33.6091602613636","https://maps.google.com/maps?q=33.60916026136361978,-111.95136594217323989","Voltaire- Simple relaxing nook w/ heated pool, spa & more!","10","2","4","1","250","0","Chelsea"
"12875","https://www.airbnb.com/rooms/15771130","Scottsdale","-111.914057403614","33.7013108690169","https://maps.google.com/maps?q=33.70131086901693607,-111.91405740361405208","Pinnacle Peak- Private location in gated community. Pool with desert views!","8","2","3","1","250","0","Chelsea"
"12876","https://www.airbnb.com/rooms/15771092","Scottsdale","-111.939701587904","33.6096614030024","https://maps.google.com/maps?q=33.60966140300238436,-111.93970158790423852","Bella Vida- Kierland location private heated pool spa & pool table","10","2","4","1","250","0","Chelsea"
"12878","https://www.airbnb.com/rooms/15771105","Scottsdale","-111.888817477516","33.6634375918471","https://maps.google.com/maps?q=33.66343759184714912,-111.88881747751591433","Diamond Rim- North Scottsdale! Luxury home with pool/spa & stunning mtn views!","12","3","4","1","500","0","Chelsea"
"12883","https://www.airbnb.com/rooms/15771116","Scottsdale","-111.899032361839","33.7174878821029","https://maps.google.com/maps?q=33.71748788210292958,-111.89903236183855029","Legends- Luxury home located 6 min to Troon golf! Desert views, pool & fire pit!","14","4","6","1","500","0","Chelsea"
"12885","https://www.airbnb.com/rooms/15771152","Scottsdale","-111.909488325409","33.4880467807158","https://maps.google.com/maps?q=33.48804678071576291,-111.90948832540949809","Sunscape Condo- Old Town Scottsdale location w/ nearby golf courses & casinos!","4","2","2","1","110","0","Chelsea"
"12886","https://www.airbnb.com/rooms/15771155","Glendale","-112.203997000587","33.6953953498298","https://maps.google.com/maps?q=33.69539534982978779,-112.20399700058712256","Thunderbird Mountain- Luxury in Glendale! Great mountain views & guest house!","12","5","5","1","250","0","Chelsea"
"12887","https://www.airbnb.com/rooms/15771097","Phoenix","-112.002426454129","33.5878852114022","https://maps.google.com/maps?q=33.58788521140219530,-112.00242645412927800","Desert Cove- Large 5 bedroom home in Phoenix with outdoor entertainment & pool!","15","2.5","5","1","304","0","Chelsea"
"12888","https://www.airbnb.com/rooms/15783407","Surprise","-112.319655411863","33.6391797863248","https://maps.google.com/maps?q=33.63917978632476746,-112.31965541186269775","Quaint 1 Bedroom Condo in Surprise","4","1","1","1","122","0","Julie"
"12889","https://www.airbnb.com/rooms/15771126","Scottsdale","-111.870378482695","33.584828173775","https://maps.google.com/maps?q=33.58482817377501561,-111.87037848269487483","Paradise Point- Lux 6 bdrm home w/ theater room, swim-up bar & outdoor kitchen!","20","4.5","6","1","250","0","Chelsea"
"12890","https://www.airbnb.com/rooms/15771157","Scottsdale","-111.955250715335","33.6291490888555","https://maps.google.com/maps?q=33.62914908885554155,-111.95525071533512573","Western Paradise- Private heated pool & putting green!","12","2","4","1","250","0","Chelsea"
"12891","https://www.airbnb.com/rooms/15788751","Chandler","-111.812729088806","33.2511579494582","https://maps.google.com/maps?q=33.25115794945819658,-111.81272908880589512","Great Home For Entertaining/ Ping Pong/Pool Table!","9","3","4","0","175","0","Gerry & Ellie"
"12892","https://www.airbnb.com/rooms/15789286","Scottsdale","-111.913557995768","33.4922041970832","https://maps.google.com/maps?q=33.49220419708318985,-111.91355799576760433","Charming 2 BR Condo in Old Town Scottsdale","4","2","2","1","50","0","Meghan"
"12893","https://www.airbnb.com/rooms/15798285","Phoenix","-112.014363706054","33.5130998794127","https://maps.google.com/maps?q=33.51309987941267110,-112.01436370605418347","Biltmore/Camelback Corridor Retreat","4","1","2","1","80","1","Jen"
"12896","https://www.airbnb.com/rooms/15771166","Scottsdale","-111.968707631472","33.6165270109559","https://maps.google.com/maps?q=33.61652701095592022,-111.96870763147222760","Winchcomb- Kierland location with heated pool, spa & pool table!","10","2","4","1","250","0","Chelsea"
"12898","https://www.airbnb.com/rooms/15771093","Scottsdale","-111.945053111109","33.62039177772","https://maps.google.com/maps?q=33.62039177771995213,-111.94505311110903278","Claire Lane- Less than a mile to Kierland w/ a pool!","17","2.5","5","1","500","0","Chelsea"
"12900","https://www.airbnb.com/rooms/15771154","Scottsdale","-111.916319816646","33.5143524794085","https://maps.google.com/maps?q=33.51435247940849393,-111.91631981664586704","Sunrise Villa- Patio home near Oldtown Scottsdale! Walk the greenbelt & free wif","4","2","2","1","250","0","Chelsea"
"12906","https://www.airbnb.com/rooms/15818922","Phoenix","-111.96012","33.500486","https://maps.google.com/maps?q=33.50048600000000000,-111.96012000000000000","Camelback Mountain views in Arcadia","8","3","4","1","175","0","Shirine"
"12907","https://www.airbnb.com/rooms/15830808","Scottsdale","-111.913890477541","33.4921986586601","https://maps.google.com/maps?q=33.49219865866010792,-111.91389047754132946","Pristine 2 bedroom Old Town Condo","4","2","2","1","130","1","Evan"
"12908","https://www.airbnb.com/rooms/15844119","Phoenix","-111.983652748657","33.3812473719068","https://maps.google.com/maps?q=33.38124737190680236,-111.98365274865712138","Great location, Phoenix Townhouse w/tons of space","6","2.5","3","1",(NULL),"0","Vince"
"12910","https://www.airbnb.com/rooms/15833207","Scottsdale","-111.935331714879","33.5037706538343","https://maps.google.com/maps?q=33.50377065383428032,-111.93533171487932520","Updated Condo - Old Town Scottsdale","6","1.5","2","1","0","1","Matt"
"12911","https://www.airbnb.com/rooms/15816379","Phoenix","-112.077750515656","33.4739592995057","https://maps.google.com/maps?q=33.47395929950565829,-112.07775051565644731","Down town Casita Chiquita Willo Neighborhood","2","1","1","1","30","0","Nadav"
"12919","https://www.airbnb.com/rooms/15849584","Sun City","-112.276628","33.615444","https://maps.google.com/maps?q=33.61544400000000000,-112.27662800000000000","Cowboy Ciao (Cardinal Stadium Hub)","4","2","2","0","125","0","Trina And Martin"
"12929","https://www.airbnb.com/rooms/15815772","Phoenix","-111.962939","33.693168","https://maps.google.com/maps?q=33.69316800000000000,-111.96293900000000000","Beautiful home with pool in great location.","4","2.5","2","1","225","0","Mariola"
"12933","https://www.airbnb.com/rooms/15832066","Chandler","-111.7752656237","33.2230927874931","https://maps.google.com/maps?q=33.22309278749310835,-111.77526562370007923","Beautiful 4 bd/3 ba w/putting green, grill, pool.","10","3","4","1","120","1","Bobbi"
"12935","https://www.airbnb.com/rooms/15842331","Fountain Hills","-111.720933932707","33.597679632175","https://maps.google.com/maps?q=33.59767963217502285,-111.72093393270667150","Secluded,Vacation Getaway","4","1","2","0","125","0","Cindy"
"12936","https://www.airbnb.com/rooms/15802938","Phoenix","-112.062849","33.533378","https://maps.google.com/maps?q=33.53337800000000000,-112.06284900000000000","Cozy Casita with Private Entrance, Pool, & Lounge","2","1","0","1","15","0","Jessica"
"12939","https://www.airbnb.com/rooms/15820030","Phoenix","-112.068431669213","33.6210888483223","https://maps.google.com/maps?q=33.62108884832226607,-112.06843166921291299","Architect's own home with a 3 room attached casita","6","1","2","0",(NULL),"1","Kathleen"
"12945","https://www.airbnb.com/rooms/15853314","Gold Canyon","-111.370188294994","33.3133220067477","https://maps.google.com/maps?q=33.31332200674773247,-111.37018829499436379","Beautiful Gold Canyon Home 5 bedroom 2.5 bath","8","2.5","5","1","150","0","Ammon"
"12946","https://www.airbnb.com/rooms/15881745","Tempe","-111.9451228512","33.4295159849529","https://maps.google.com/maps?q=33.42951598495287868,-111.94512285120046613","1 Bed/Bath Downtown Tempe Condo, Great View, Pool","3","1","1","1","59","1","Anna"
"12950","https://www.airbnb.com/rooms/15856897","Queen Creek","-111.653670239406","33.2179378295537","https://maps.google.com/maps?q=33.21793782955374752,-111.65367023940629565","Queen Creek Horse Property close to HPEC Arena","4","2","3","0","150","0","Michelle"
"12953","https://www.airbnb.com/rooms/15857265","Tempe","-111.902974851473","33.4193724492626","https://maps.google.com/maps?q=33.41937244926261741,-111.90297485147277712","Luxury Penthouse Condo","4","1","1","1","100","0","Al"
"12954","https://www.airbnb.com/rooms/15870996","Phoenix","-112.091310719265","33.4656742101799","https://maps.google.com/maps?q=33.46567421017990540,-112.09131071926479706","Private, spacious Guest Home w/garage","2","1","1","0","30","1","Diana"
"12961","https://www.airbnb.com/rooms/15884800","Phoenix","-112.075775924052","33.462746318201","https://maps.google.com/maps?q=33.46274631820103451,-112.07577592405172595","Historic Downtown Phoenix Guest House","4","1","1","0","15","1","Anne"
"12962","https://www.airbnb.com/rooms/15869494","Scottsdale","-111.963503859991","33.643639564736","https://maps.google.com/maps?q=33.64363956473599160,-111.96350385999070909","Luxury Scottsdale Home - Pool table, Hot Tub, Pool","8","3","4","1","150","0","Lauren"
"12964","https://www.airbnb.com/rooms/15856892","Scottsdale","-111.882223","33.569879","https://maps.google.com/maps?q=33.56987900000000000,-111.88222300000000000","Beautiful Scottsdale Condo-McCormick Ranch","4","2","2","1","100","0","Santiago"
"12966","https://www.airbnb.com/rooms/15872562","Gilbert","-111.749824589589","33.3653937811906","https://maps.google.com/maps?q=33.36539378119056920,-111.74982458958945131","Arizona Vacation Getaway in Val Vista Lakes","6","2","3","1","175","0","John & Kim"
"12968","https://www.airbnb.com/rooms/15864009","Glendale","-112.208377725296","33.5193832933505","https://maps.google.com/maps?q=33.51938329335053623,-112.20837772529573328","$40 x Night on 5 day stay","3","1","1","0","35","0","Rene"
"12972","https://www.airbnb.com/rooms/15874816","Phoenix","-112.077159814022","33.4582593794577","https://maps.google.com/maps?q=33.45825937945766526,-112.07715981402242278","Boho Farm Carriage House--Downtown Phoenix","3","1","1","0","75","1","Caroline"
"12981","https://www.airbnb.com/rooms/15899645","Surprise","-112.38632323302","33.5850600099713","https://maps.google.com/maps?q=33.58506000997132190,-112.38632323302022087","Entertainer's Dream...Beautiful 5 Bedroom/Pool","9","3","5","1","150","1","Jennifer"
"12982","https://www.airbnb.com/rooms/15853417","Tempe","-111.88440580139","33.4275859364689","https://maps.google.com/maps?q=33.42758593646885146,-111.88440580138976088","Cozy, spacious townhome near ASU/Scottsdale","4","2","2","0","50","0","Josh"
"12983","https://www.airbnb.com/rooms/15868755","Avondale","-112.296711541178","33.4883687159318","https://maps.google.com/maps?q=33.48836871593179154,-112.29671154117777121","3BR Garden Lakes home near Stadium/Spring Training","6","2","3","0","175","0","Ken"
"12985","https://www.airbnb.com/rooms/15883462","Surprise","-112.379128436635","33.6096912651948","https://maps.google.com/maps?q=33.60969126519479744,-112.37912843663450246","Amazing Home, Resort Pool","10","3","4","1","50","1","Lacie"
"12987","https://www.airbnb.com/rooms/15870512","Surprise","-112.36780144252","33.6184353717802","https://maps.google.com/maps?q=33.61843537178016561,-112.36780144252026048","Beautiful Turner Cottage; Play Well","7","3","3","1","100","1","Jennifer"
"12995","https://www.airbnb.com/rooms/15898167","Phoenix","-111.979165983504","33.5875733950994","https://maps.google.com/maps?q=33.58757339509937623,-111.97916598350361994","Tennis Casita  Phoenix/Paradise Valley/Scottsdale","2","1","1","0",(NULL),"1","Tom And Gail"
"12997","https://www.airbnb.com/rooms/15857802","Scottsdale","-111.89341761503","33.5572467670955","https://maps.google.com/maps?q=33.55724676709554188,-111.89341761502963379","Scottsdale 2 bedroom condo","6","2","2","1","150","0","Brooke"
"13003","https://www.airbnb.com/rooms/15904677","Scottsdale","-111.945114402077","33.6112304513284","https://maps.google.com/maps?q=33.61123045132842435,-111.94511440207683961","Scottsdale Deluxe 2 Bd by Mayo, Westin, JD Marriot","4","2","2","1","110","0","Barry"
"13004","https://www.airbnb.com/rooms/15928162","Scottsdale","-111.946166283362","33.6097618684468","https://maps.google.com/maps?q=33.60976186844682445,-111.94616628336217445","Scottsdale 3Bd Apartment/House by Westin and Mayo","8","2","3","1","147","0","Barry"
"13009","https://www.airbnb.com/rooms/15918804","Phoenix","-112.12852854421","33.550075415555","https://maps.google.com/maps?q=33.55007541555498563,-112.12852854421019799","Single family house near park ib off again * 455","8","3","3","1","100","0","Pepper"
"13010","https://www.airbnb.com/rooms/15928295","Scottsdale","-111.922646662693","33.496826732406","https://maps.google.com/maps?q=33.49682673240599229,-111.92264666269254292","Modern Loft Luxury Condo, Old Town","2","1","1","1","135","0","Pamela"
"13029","https://www.airbnb.com/rooms/15904817","Scottsdale","-111.909852143947","33.4891780817779","https://maps.google.com/maps?q=33.48917808177790789,-111.90985214394711988","SUNSCAPE VILLAS LOFT ON THE GOLF COURSE","6","1","1","1","150","0","Kyle"
"13038","https://www.airbnb.com/rooms/15938962","Scottsdale","-111.961607018293","33.6243954772555","https://maps.google.com/maps?q=33.62439547725551847,-111.96160701829273876","A nice cosy home in Scottsdale!","8","2","3","1","150","0","Lay Heng"
"13039","https://www.airbnb.com/rooms/15918030","Scottsdale","-111.91250485618","33.4912598579653","https://maps.google.com/maps?q=33.49125985796531069,-111.91250485617972288","COZY FAMILY FRIENDLY POOLSIDE 2 BEDROOM","6","2","2","1","150","0","Kyle"
"13040","https://www.airbnb.com/rooms/15947241","Gold Canyon","-111.441680284583","33.3859549440519","https://maps.google.com/maps?q=33.38595494405192454,-111.44168028458280162","Historic Adobe Cabin at Superstition Mountain","2","1","0","0",(NULL),"1","Tess"
"13041","https://www.airbnb.com/rooms/15943186","Scottsdale","-111.925014349568","33.4944102652541","https://maps.google.com/maps?q=33.49441026525406784,-111.92501434956753315","Scottsdale Village Mirage 2 bedroom","6","2","2","0",(NULL),"0","Bethany"
"13049","https://www.airbnb.com/rooms/15953317","Mesa","-111.890029280959","33.3605423192545","https://maps.google.com/maps?q=33.36054231925449187,-111.89002928095924005","Pet Friendly Oasis...and People too!!","2","1","0","1","10","1","Steve"
"13055","https://www.airbnb.com/rooms/15967100","Phoenix","-112.037979785109","33.4956788448292","https://maps.google.com/maps?q=33.49567884482924285,-112.03797978510873179","Biltmore Central Area Condo with Vaulted Ceilings","4","1.5","2","1","100","0","Stephen"
"13056","https://www.airbnb.com/rooms/15986830","Mesa","-111.821486598577","33.4611285603241","https://maps.google.com/maps?q=33.46112856032406313,-111.82148659857718087","2 Bedroom Home on Private Property","4","1","2","0","100","1","Lisa"
"13063","https://www.airbnb.com/rooms/15968124","Scottsdale","-111.938420147196","33.6331593364815","https://maps.google.com/maps?q=33.63315933648150491,-111.93842014719550093","Kierland Getaway Home 5 Star Scottsdale Experience","8","2","4","1","250","0","HitRentals"
"13064","https://www.airbnb.com/rooms/15978982","Cave Creek","-111.946377","33.80096","https://maps.google.com/maps?q=33.80096000000000000,-111.94637700000000000","Casita on Beautiful Setting Cave Creek/ Carefree","2","1","1","0","50","1","Vicky"
"13065","https://www.airbnb.com/rooms/15966177","Cave Creek","-111.937563743864","33.850428650607","https://maps.google.com/maps?q=33.85042865060702155,-111.93756374386374830","Ridgeway Ranch,  Old West Sonoran Desert Getaway","6","2","3","1","150","0","Ken & Maria"
"13067","https://www.airbnb.com/rooms/15997526","Goodyear","-112.434854456553","33.3232774977145","https://maps.google.com/maps?q=33.32327749771453540,-112.43485445655268506","Oasis in a desert mountain setting","8","2","4","1","0","0","Michael"
"13072","https://www.airbnb.com/rooms/15957745","Mesa","-111.827218036808","33.4098980968734","https://maps.google.com/maps?q=33.40989809687343381,-111.82721803680828998","The Cliffdweller - Ancient Allure, Modern Comfort","3","1","1","0","25","1","Derrell & Maya"
"13074","https://www.airbnb.com/rooms/15967933","Scottsdale","-111.877952801864","33.6398753814105","https://maps.google.com/maps?q=33.63987538141047651,-111.87795280186358582","Luxury Condo in North Scottsdale","4","1.5","2","1",(NULL),"0","Gianni"
"13076","https://www.airbnb.com/rooms/15957266","Glendale","-112.182387217295","33.6066589273783","https://maps.google.com/maps?q=33.60665892737828386,-112.18238721729515817","CHARMING FURNISHED 2 BEDROOM","5","2","2","1","150","0","Kyle"
"13079","https://www.airbnb.com/rooms/15972568","Cave Creek","-111.962300790343","33.8393639130564","https://maps.google.com/maps?q=33.83936391305636704,-111.96230079034326366","Private Casita in Cave Creek","3","1","0","0","60","0","Elyssa And Chuck"
"13080","https://www.airbnb.com/rooms/15967464","Phoenix","-111.992920691339","33.3825366281855","https://maps.google.com/maps?q=33.38253662818554801,-111.99292069133856842","Comfy South Mountain Phx 3BD","5","2","3","0","100","1","Brian"
"13083","https://www.airbnb.com/rooms/15986986","Scottsdale","-111.901293455716","33.6382544585126","https://maps.google.com/maps?q=33.63825445851263396,-111.90129345571625663","3-Bedroom Villa at TPC Scottsdale","6","2","3","1","50","1","Brent"
"13087","https://www.airbnb.com/rooms/15990740","Scottsdale","-111.910205483367","33.4883030608168","https://maps.google.com/maps?q=33.48830306081678287,-111.91020548336697971","Amazing 1 bedroom Old Town Condo","3","1","1","1","120","1","Evan"
"13090","https://www.airbnb.com/rooms/15987103","Scottsdale","-111.924762235552","33.5606157775665","https://maps.google.com/maps?q=33.56061577756651815,-111.92476223555159720","Resort style amenities with the comfort of home.","6","3","3","1","250","0","Alex"
"13094","https://www.airbnb.com/rooms/15989471","Phoenix","-112.045942430163","33.5999574762282","https://maps.google.com/maps?q=33.59995747622820517,-112.04594243016342148","Condo Near Hiking&Biking Destinations","2","1","1","1","20","0","Brooks And Mariah"
"13095","https://www.airbnb.com/rooms/15952509","Scottsdale","-111.93479670496","33.4920808189235","https://maps.google.com/maps?q=33.49208081892352595,-111.93479670496016354","Old Town Scottsdale 2 Bedroom on 1st Floor","4","1.5","2","1","45","0","Christina"
"13104","https://www.airbnb.com/rooms/16039479","Phoenix","-112.032609081396","33.6890152708765","https://maps.google.com/maps?q=33.68901527087652426,-112.03260908139611729","3BR Home Near Mayo Clinic and Desert Ridge","10","2","3","0","150","0","Amanda"
"13111","https://www.airbnb.com/rooms/16015942","Scottsdale","-111.906998949055","33.4819157246842","https://maps.google.com/maps?q=33.48191572468415700,-111.90699894905540646","Scottsdale Two Bedroom Vacation Rental","6","2","2","1","89","0","Jon"
"13114","https://www.airbnb.com/rooms/16013838","Gilbert","-111.731065221974","33.3237543803086","https://maps.google.com/maps?q=33.32375438030858561,-111.73106522197396373","Charming Craftsmen Casita in Utopian Agrihood","2","1","0","1","29","0","Michael"
"13128","https://www.airbnb.com/rooms/16026316","Peoria","-112.234558681869","33.6035886111391","https://maps.google.com/maps?q=33.60358861113914486,-112.23455868186894691","HOME AWAY FROM HOME","6","3","4","1","150","1","Michael"
"13129","https://www.airbnb.com/rooms/16029500","Mesa","-111.773534","33.463703","https://maps.google.com/maps?q=33.46370300000000000,-111.77353400000000000","Backyard Wedding/Event Venue","14","3","6","1","250","1","Marcy"
"13130","https://www.airbnb.com/rooms/16026435","Phoenix","-112.082837636278","33.4627909423766","https://maps.google.com/maps?q=33.46279094237658569,-112.08283763627767371","Historic District Guest Home-Near Downtown Phoenix","2","1","0","0","30","1","Janeen"
"13132","https://www.airbnb.com/rooms/16041983","Phoenix","-111.968545432414","33.4835737211176","https://maps.google.com/maps?q=33.48357372111755836,-111.96854543241354918","ARCADIA COMFORT 2 BR Apt. with Garage","4","1","2","0","47","0","Adam"
"13147","https://www.airbnb.com/rooms/16005095","Scottsdale","-111.913475482488","33.6661558532176","https://maps.google.com/maps?q=33.66615585321762438,-111.91347548248822363","Newly Renovated North Scottsdale 3BD/2.5BA","5","2.5","3","1","300","0","Heidi"
"13152","https://www.airbnb.com/rooms/16050176","Mesa","-111.745933978262","33.4687462251115","https://maps.google.com/maps?q=33.46874622511153774,-111.74593397826154728","Guest House (detached with private entrance)","4","1","1","1","75","0","Jacob"
"13153","https://www.airbnb.com/rooms/16087818","Litchfield Park","-112.360030133246","33.5015338687597","https://maps.google.com/maps?q=33.50153386875968664,-112.36003013324560129","Freshly Updated","7","2","4","0",(NULL),"0","Cody|"
"13160","https://www.airbnb.com/rooms/16082452","Sun City","-112.261702","33.617951","https://maps.google.com/maps?q=33.61795100000000000,-112.26170200000000000","Cowboy up in rustic ranch home!","4","2","2","0","125","0","Trina And Martin"
"13161","https://www.airbnb.com/rooms/16085738","Scottsdale","-111.903977690855","33.5354792960929","https://maps.google.com/maps?q=33.53547929609293021,-111.90397769085544155","Scottsdale, AZ, 1-Bedroom Presidential #1","4","1","1","1","0","0","Jan"
"13162","https://www.airbnb.com/rooms/16081824","Scottsdale","-111.902353671697","33.5358378975221","https://maps.google.com/maps?q=33.53583789752213562,-111.90235367169715630","Scottsdale, AZ, 1-Bedroom Suite #2","4","1","1","1","0","0","Jan"
"13170","https://www.airbnb.com/rooms/16079291","Gilbert","-111.745881775162","33.3747987937565","https://maps.google.com/maps?q=33.37479879375653269,-111.74588177516167775","Val Vista Lakes-Gorgeous Waterfront Home","10","3","5","1","500","0","Cheryl"
"13172","https://www.airbnb.com/rooms/16085801","Scottsdale","-111.902634412769","33.5352659491966","https://maps.google.com/maps?q=33.53526594919660653,-111.90263441276862011","Scottsdale, AZ, 1-Bedroom Presidential #2","4","1","1","1","0","0","Jan"
"13173","https://www.airbnb.com/rooms/16084800","Scottsdale","-111.90184028444","33.5356669357211","https://maps.google.com/maps?q=33.53566693572108903,-111.90184028443968600","Scottsdale, AZ, 1-Bedroom #2","4","1","1","1","0","0","Jan"
"13177","https://www.airbnb.com/rooms/16070557","Surprise","-112.37869","33.641835","https://maps.google.com/maps?q=33.64183500000000000,-112.37869000000000000","Welcome to Surprize!","2","2","2","0","50","0","Sylvia"
"13180","https://www.airbnb.com/rooms/16085584","Glendale","-112.257879","33.534427","https://maps.google.com/maps?q=33.53442700000000000,-112.25787900000000000","Perfectly Located 3 Bedroom Townhouse with Pool","6","2.5","3","1","150","1","Joshua"
"13183","https://www.airbnb.com/rooms/16080748","Scottsdale","-111.901739076279","33.5353056149343","https://maps.google.com/maps?q=33.53530561493428053,-111.90173907627854533","Scottsdale, AZ, Studio #1","2","1","0","1","0","0","Jan"
"13185","https://www.airbnb.com/rooms/16074450","Peoria","-112.235157","33.596559","https://maps.google.com/maps?q=33.59655900000000000,-112.23515700000000000","Beautiful Vacation Home","6","2","4","0",(NULL),"0","Michele"
"13189","https://www.airbnb.com/rooms/16085660","Scottsdale","-111.90366302731","33.5366852567746","https://maps.google.com/maps?q=33.53668525677459655,-111.90366302731005987","Scottsdale, AZ, 1-Bedroom Penthouse #2","4","1","1","1","0","0","Jan"
