customer_id,product_id
1759926,1472577
1759926,1726255
1760122,1599882
1760122,1714497
1760122,1486973
1760122,1985586
1760122,1177156
1760154,1216936
1760154,1219756
1760154,1073542
1760154,1003455
1760154,1731471
1760176,1660476
1760176,1284893
1760176,1074337
1760176,1055237
1760176,1420386
1760230,1962166
1760230,1069144
1760230,1051916
1760230,1741770
1760230,1996669
1760299,1281524
1760299,1909819
1760299,1210873
1760299,1272493
1760299,1958461
1760326,1297819
1760326,1203799
1760326,1951222
1760326,1636950
1760326,1673420
1760451,1750545
1760451,1143721
1760451,1605443
1760451,1266560
1760451,1522038
1760477,1712536
1760477,1398443
1760477,1513824
1760477,1523812
1760477,1079973
1760544,1518939
1760544,1032950
1760544,1553954
1760544,1929955
1760544,1114590
1760823,1882411
1760823,1719215
1760823,1479507
1760823,1244798
1760823,1974901
1760918,1721708
1760918,1456241
1760918,1628329
1760918,1673531
1760918,1664001
1760930,1690805
1760930,1671341
1760930,1131917
1760930,1655393
1760930,1178116
1761025,1831276
1761025,1219756
1761025,1301983
1761025,1374512
1761025,1974874
1761054,1040983
1761054,1259023
1761054,1443895
1761054,1491928
1761054,1490461
1761159,1394657
1761159,1559358
1761159,1273246
1761159,1632606
1761159,1576863
1761263,1997181
1761263,1344211
1761263,1032956
1761263,1080655
1761263,1211888
1761433,1084995
1761433,1889642
1761433,1876591
1761433,1326745
1761433,1128673
1761465,1056924
1761465,1960952
1761465,1128673
1761465,1164138
1761465,1707084
1761570,1673531
1761570,1829603
1761570,1465869
1761570,1786147
1761570,1437474
1761614,1958824
1761614,1759239
1761614,1985586
1761614,1615451
1761614,1115528
1761619,1294312
1761619,1063069
1761619,1143721
1761619,1669701
1761619,1300125
1761688,1016253
1761688,1014238
1761688,1182621
1761688,1297659
1761688,1222277
1761701,1088195
1761701,1086293
1761701,1896283
1761701,1819569
1761701,1559358
1761702,1877942
1761702,1876591
1761702,1553993
1761702,1276499
1761702,1257764
1761737,1161872
1761737,1120731
1761737,1172233
1761737,1665135
1761737,1730614
1761888,1638440
1761888,1730073
1761888,1792820
1761888,1957566
1761888,1518266
1761938,1436977
1761938,1634182
1761938,1723368
1761938,1857733
1761938,1300376
1761947,1180758
1761947,1216936
1761947,1479551
1761947,1506276
1761947,1524480
1762014,1449764
1762014,1315866
1762014,1831276
1762014,1316331
1762014,1155460
1762141,1943705
1762141,1080655
1762141,1605396
1762141,1534102
1762141,1343900
1762264,1324418
1762264,1718853
1762264,1544227
1762264,1963861
1762264,1726255
1762306,1832498
1762306,1368088
1762306,1326497
1762306,1801705
1762306,1385960
1762568,1501073
1762568,1749015
1762568,1502712
1762568,1832230
1762568,1328420
1762639,1087656
1762639,1094131
1762639,1153172
1762639,1247319
1762639,1059918
1762757,1290453
1762757,1149955
1762757,1935440
1762757,1529532
1762757,1206792
1762883,1267131
1762883,1652328
1762883,1544227
1762883,1138361
1762883,1017884
1763000,1298756
1763000,1078956
1763000,1114590
1763000,1919897
1763000,1478670
1763099,1670714
1763099,1101327
1763099,1272493
1763099,1288627
1763099,1200329
1763108,1765787
1763108,1345153
1763108,1530511
1763108,1515420
1763108,1253934
1763198,1291859
1763198,1759239
1763198,1152999
1763198,1719215
1763198,1475535
1763485,1486973
1763485,1756122
1763485,1054441
1763485,1544227
1763485,1516839
1763523,1633325
1763523,1056142
1763523,1172764
1763523,1234107
1763523,1046892
1763563,1172764
1763563,1079973
1763563,1902129
1763563,1304473
1763563,1563135
1763678,1302263
1763678,1980468
1763678,1692707
1763678,1221113
1763678,1104294
1763825,1023796
1763825,1633379
1763825,1537357
1763825,1932907
1763825,1518266
1763966,1836799
1763966,1537357
1763966,1322176
1763966,1106364
1763966,1639717
1764015,1996282
1764015,1963861
1764015,1882411
1764015,1840181
1764015,1518939
1764055,1865874
1764055,1734468
1764055,1106364
1764055,1664629
1764055,1324552
1764127,1347130
1764127,1819569
1764127,1609265
1764127,1107600
1764127,1028567
1764212,1508608
1764212,1712536
1764212,1189255
1764212,1014973
1764212,1734661
1764254,1773706
1764254,1584857
1764254,1757730
1764254,1284893
1764254,1049883
1764257,1385264
1764257,1681404
1764257,1823899
1764257,1753326
1764257,1596114
1764377,1923309
1764377,1537357
1764377,1730614
1764377,1846559
1764377,1523812
1764429,1063069
1764429,1914722
1764429,1173724
1764429,1292849
1764429,1104294
1764540,1626349
1764540,1994284
1764540,1651685
1764540,1588480
1764540,1970433
1764583,1437474
1764583,1356517
1764583,1469131
1764583,1189255
1764583,1093924
1764645,1553954
1764645,1048469
1764645,1997722
1764645,1873434
1764645,1046892
1764675,1094131
1764675,1902066
1764675,1719665
1764675,1766178
1764675,1719215
1764739,1378433
1764739,1704096
1764739,1791655
1764739,1976314
1764739,1003455
1765133,1344211
1765133,1897376
1765133,1840181
1765133,1130829
1765133,1316331
1765151,1740691
1765151,1241894
1765151,1289393
1765151,1139040
1765151,1500256
1765186,1816319
1765186,1791225
1765186,1359550
1765186,1506276
1765186,1627170
1765391,1997181
1765391,1778721
1765391,1348136
1765391,1753913
1765391,1801705
1765403,1529532
1765403,1840181
1765403,1449764
1765403,1626869
1765403,1233055
1765406,1597824
1765406,1377236
1765406,1138859
1765406,1117940
1765406,1331091
1765443,1139136
1765443,1564253
1765443,1650307
1765443,1094897
1765443,1626349
1765487,1793260
1765487,1479551
1765487,1994245
1765487,1447667
1765487,1633354
1765524,1279957
1765524,1208610
1765524,1094897
1765524,1900779
1765524,1833307
1765530,1836863
1765530,1540794
1765530,1301983
1765530,1749725
1765530,1080655
1765548,1539628
1765548,1117030
1765548,1998756
1765548,1448703
1765548,1486973
1765561,1805764
1765561,1855690
1765561,1212537
1765561,1506276
1765561,1636187
1765648,1483575
1765648,1723434
1765648,1016253
1765648,1816319
1765648,1490339
1765657,1481752
1765657,1115971
1765657,1443895
1765657,1726255
1765657,1102310
1765703,1893456
1765703,1213041
1765703,1349076
1765703,1203023
1765703,1982400
1765764,1387862
1765764,1172233
1765764,1378299
1765764,1224225
1765764,1324552
1765770,1855690
1765770,1321465
1765770,1861356
1765770,1957566
1765770,1234107
1765786,1222277
1765786,1588480
1765786,1505202
1765786,1079428
1765786,1200329
1766006,1898639
1766006,1533559
1766006,1859893
1766006,1585713
1766006,1149955
1766418,1782545
1766418,1294312
1766418,1607595
1766418,1801790
1766418,1228985
1766465,1087656
1766465,1882579
1766465,1741770
1766465,1499297
1766465,1383174
1766516,1101327
1766516,1008476
1766516,1489252
1766516,1859893
1766516,1019466
1766609,1324664
1766609,1440720
1766609,1124040
1766609,1491928
1766609,1489131
1766729,1391981
1766729,1768556
1766729,1172764
1766729,1948472
1766729,1262775
1766758,1082049
1766758,1536065
1766758,1486973
1766758,1352457
1766758,1481752
1766790,1088195
1766790,1914722
1766790,1087743
1766790,1370121
1766790,1341315
1766791,1212537
1766791,1599882
1766791,1200329
1766791,1534977
1766791,1726401
1766960,1920414
1766960,1675565
1766960,1869113
1766960,1639717
1766960,1748751
1767060,1115528
1767060,1290453
1767060,1115971
1767060,1162714
1767060,1644762
1767403,1273246
1767403,1560722
1767403,1038240
1767403,1317693
1767403,1331091
1767455,1775872
1767455,1094131
1767455,1856709
1767455,1967793
1767455,1633325
1767460,1138693
1767460,1067213
1767460,1087743
1767460,1889954
1767460,1900779
1767472,1490461
1767472,1009975
1767472,1028567
1767472,1479551
1767472,1395799
1767498,1895054
1767498,1316745
1767498,1124521
1767498,1660797
1767498,1300551
1767573,1500934
1767573,1173724
1767573,1738173
1767573,1350352
1767573,1879545
1767860,1614074
1767860,1150988
1767860,1025861
1767860,1402771
1767860,1262775
1768039,1469634
1768039,1628930
1768039,1523118
1768039,1048650
1768039,1503208
1768102,1831631
1768102,1604794
1768102,1267131
1768102,1028567
1768102,1529532
1768189,1056277
1768189,1919130
1768189,1791225
1768189,1295090
1768189,1257157
1768202,1150988
1768202,1315866
1768202,1540794
1768202,1242114
1768202,1222277
1768294,1811121
1768294,1788673
1768294,1483467
1768294,1504034
1768294,1348136
1768306,1278753
1768306,1902066
1768306,1192000
1768306,1974874
1768306,1521520
1768482,1902066
1768482,1232509
1768482,1144549
1768482,1039356
1768482,1120731
1768488,1585607
1768488,1576863
1768488,1985971
1768488,1004302
1768488,1204200
1768539,1765787
1768539,1259023
1768539,1605443
1768539,1664001
1768539,1683133
1768587,1889979
1768587,1841072
1768587,1856496
1768587,1723368
1768587,1769927
1768629,1690162
1768629,1530511
1768629,1434159
1768629,1104294
1768629,1489211
1768882,1747228
1768882,1465869
1768882,1392044
1768882,1117030
1768882,1780587
1768925,1926686
1768925,1745803
1768925,1069144
1768925,1354810
1768925,1985586
1768973,1623737
1768973,1368088
1768973,1782158
1768973,1447667
1768973,1375309
1768999,1072292
1768999,1243138
1768999,1881867
1768999,1903306
1768999,1887614
1769034,1257157
1769034,1486209
1769034,1884988
1769034,1665135
1769034,1120731
1769100,1983714
1769100,1852725
1769100,1490339
1769100,1177156
1769100,1614074
1769154,1536577
1769154,1489224
1769154,1294312
1769154,1982400
1769154,1212233
1769185,1234107
1769185,1394229
1769185,1719215
1769185,1778721
1769185,1284967
1769219,1880153
1769219,1740691
1769219,1534977
1769219,1030034
1769219,1489211
1769251,1436977
1769251,1162714
1769251,1985971
1769251,1242609
1769251,1895090
1769404,1173724
1769404,1499297
1769404,1829603
1769404,1374512
1769404,1954992
1769425,1912914
1769425,1584857
1769425,1361586
1769425,1127964
1769425,1315866
1769436,1647585
1769436,1726401
1769436,1086566
1769436,1014973
1769436,1300376
1769683,1257764
1769683,1051609
1769683,1867565
1769683,1078720
1769683,1769808
1769860,1739731
1769860,1326497
1769860,1317693
1769860,1882411
1769860,1178116
1769869,1490339
1769869,1652328
1769869,1157182
1769869,1506276
1769869,1472577
1769973,1379201
1769973,1443029
1769973,1344211
1769973,1611268
1769973,1982400
1769975,1343045
1769975,1664629
1769975,1180758
1769975,1755191
1769975,1655393
1770046,1683133
1770046,1309239
1770046,1727723
1770046,1766284
1770046,1276499
1770067,1094131
1770067,1876591
1770067,1420386
1770067,1836863
1770067,1337178
1770154,1587300
1770154,1214453
1770154,1868094
1770154,1394657
1770154,1128673
1770256,1290726
1770256,1439293
1770256,1356858
1770256,1489131
1770256,1685054
1770332,1057821
1770332,1636187
1770332,1297684
1770332,1117030
1770332,1829603
1770423,1978105
1770423,1729006
1770423,1726255
1770423,1639717
1770423,1633354
1770473,1281560
1770473,1051609
1770473,1486973
1770473,1140585
1770473,1755017
1770583,1449938
1770583,1460436
1770583,1821965
1770583,1276596
1770583,1791016
1770949,1079428
1770949,1692954
1770949,1832230
1770949,1405072
1770949,1564253
1771025,1447667
1771025,1855690
1771025,1290453
1771025,1967864
1771025,1324664
1771077,1344211
1771077,1948472
1771077,1628329
1771077,1933128
1771077,1449938
1771172,1459546
1771172,1297659
1771172,1841064
1771172,1133998
1771172,1908649
1771267,1115971
1771267,1063069
1771267,1056924
1771267,1935440
1771267,1138798
1771268,1541404
1771268,1523118
1771268,1570993
1771268,1040983
1771268,1134178
1771327,1232692
1771327,1385264
1771327,1214453
1771327,1725342
1771327,1996545
1771403,1086293
1771403,1578724
1771403,1701366
1771403,1312010
1771403,1584125
1771516,1996669
1771516,1950690
1771516,1970433
1771516,1757730
1771516,1055237
1771521,1829603
1771521,1303880
1771521,1836799
1771521,1585607
1771521,1378299
1771593,1989809
1771593,1638440
1771593,1037721
1771593,1472577
1771593,1653959
1771626,1345153
1771626,1839472
1771626,1014973
1771626,1624036
1771626,1375309
1771655,1481752
1771655,1997722
1771655,1962707
1771655,1832230
1771655,1985586
1771671,1545353
1771671,1272493
1771671,1808775
1771671,1576863
1771671,1178116
1771749,1115528
1771749,1163768
1771749,1425419
1771749,1995072
1771749,1219780
1771763,1986746
1771763,1318666
1771763,1604794
1771763,1870226
1771763,1547900
1771767,1793695
1771767,1657231
1771767,1133998
1771767,1754448
1771767,1898869
1771771,1112685
1771771,1284967
1771771,1989316
1771771,1902066
1771771,1440720
1771796,1300125
1771796,1124997
1771796,1529979
1771796,1695217
1771796,1242609
1771836,1500934
1771836,1791655
1771836,1433699
1771836,1115528
1771836,1073907
1771887,1969050
1771887,1743135
1771887,1537357
1771887,1150988
1771887,1370121
1771932,1912914
1771932,1983714
1771932,1318088
1771932,1628930
1771932,1259023
1771983,1697122
1771983,1548121
1771983,1803521
1771983,1459546
1771983,1151645
1772091,1578724
1772091,1538183
1772091,1721708
1772091,1636511
1772091,1740574
1772346,1902389
1772346,1112152
1772346,1182621
1772346,1153172
1772346,1264429
1772463,1617977
1772463,1791016
1772463,1768055
1772463,1084163
1772463,1889954
1772574,1086293
1772574,1665135
1772574,1449764
1772574,1545353
1772574,1458692
1772728,1204200
1772728,1933128
1772728,1404058
1772728,1853395
1772728,1829603
1772753,1112685
1772753,1914722
1772753,1644762
1772753,1766178
1772753,1143721
1772843,1726401
1772843,1785263
1772843,1443895
1772843,1861964
1772843,1029311
1772926,1014973
1772926,1588057
1772926,1257764
1772926,1721190
1772926,1164160
1772977,1914722
1772977,1537357
1772977,1730032
1772977,1297659
1772977,1086293
1772978,1392044
1772978,1670714
1772978,1242609
1772978,1449938
1772978,1341315
1773124,1170717
1773124,1187826
1773124,1386168
1773124,1077838
1773124,1704151
1773143,1719215
1773143,1187826
1773143,1557093
1773143,1331091
1773143,1664629
1773172,1055832
1773172,1695217
1773172,1638897
1773172,1964470
1773172,1397405
1773196,1832498
1773196,1494586
1773196,1769808
1773196,1633379
1773196,1228985
1773287,1704096
1773287,1208284
1773287,1282163
1773287,1170717
1773287,1236722
1773302,1084995
1773302,1926686
1773302,1580671
1773302,1475535
1773302,1043248
1773361,1570645
1773361,1076171
1773361,1294563
1773361,1470436
1773361,1272597
1773389,1266560
1773389,1189255
1773389,1819569
1773389,1272597
1773389,1747228
1773491,1398443
1773491,1660476
1773491,1574459
1773491,1634459
1773491,1276596
1773641,1989316
1773641,1048469
1773641,1361586
1773641,1025311
1773641,1521459
1773780,1128673
1773780,1966989
1773780,1886220
1773780,1793260
1773780,1206792
1773849,1042645
1773849,1072045
1773849,1430802
1773849,1673420
1773849,1178957
1773955,1472904
1773955,1378433
1773955,1673420
1773955,1219553
1773955,1289393
1774023,1874983
1774023,1842528
1774023,1300376
1774023,1578724
1774023,1730032
1774105,1093924
1774105,1063069
1774105,1405428
1774105,1933128
1774105,1762495
1774366,1124521
1774366,1889774
1774366,1509365
1774366,1219553
1774366,1405072
1774421,1244444
1774421,1850198
1774421,1489252
1774421,1025861
1774421,1822193
1774467,1490339
1774467,1088195
1774467,1574459
1774467,1980684
1774467,1823608
1774472,1727723
1774472,1586946
1774472,1663932
1774472,1378433
1774472,1489131
1774697,1792219
1774697,1330519
1774697,1008476
1774697,1749725
1774697,1768055
1774858,1775420
1774858,1700329
1774858,1204200
1774858,1521520
1774858,1753913
1774926,1079973
1774926,1998756
1774926,1947632
1774926,1055075
1774926,1530213
1774930,1300551
1774930,1449938
1774930,1365080
1774930,1614915
1774930,1775872
1774933,1149955
1774933,1893456
1774933,1444152
1774933,1102310
1774933,1962948
1775028,1836097
1775028,1873434
1775028,1909819
1775028,1415775
1775028,1535805
1775108,1586785
1775108,1655393
1775108,1861964
1775108,1257157
1775108,1010420
1775506,1650558
1775506,1019466
1775506,1537483
1775506,1865874
1775506,1695932
1775602,1948490
1775602,1947589
1775602,1138798
1775602,1957566
1775602,1584125
1775659,1072292
1775659,1652328
1775659,1290726
1775659,1298756
1775659,1469131
1775744,1792219
1775744,1029311
1775744,1909819
1775744,1786147
1775744,1057821
1775779,1982635
1775779,1630277
1775779,1216947
1775779,1272493
1775779,1625460
1775980,1701366
1775980,1503208
1775980,1110937
1775980,1170020
1775980,1060410
1776020,1144549
1776020,1208284
1776020,1386161
1776020,1774964
1776020,1213041
1776046,1128673
1776046,1115528
1776046,1520469
1776046,1343764
1776046,1281721
1776116,1746711
1776116,1636950
1776116,1673531
1776116,1333666
1776116,1490339
1776408,1560722
1776408,1149955
1776408,1114590
1776408,1415775
1776408,1343764
1776576,1368751
1776576,1687581
1776576,1144549
1776576,1254631
1776576,1290726
1776651,1049883
1776651,1586946
1776651,1624722
1776651,1240824
1776651,1867324
1776714,1489252
1776714,1371935
1776714,1630277
1776714,1663932
1776714,1521459
1776735,1634459
1776735,1076171
1776735,1978105
1776735,1150988
1776735,1023182
1776950,1147013
1776950,1962267
1776950,1272669
1776950,1898869
1776950,1937021
1776976,1177156
1776976,1108410
1776976,1350686
1776976,1182923
1776976,1559381
1777012,1209772
1777012,1833307
1777012,1943705
1777012,1330366
1777012,1310156
1777180,1636762
1777180,1265271
1777180,1730073
1777180,1948490
1777180,1479797
1777194,1449081
1777194,1443029
1777194,1049883
1777194,1914722
1777194,1602698
1777347,1155460
1777347,1755017
1777347,1791655
1777347,1707084
1777347,1281986
1777379,1203799
1777379,1434483
1777379,1368751
1777379,1886716
1777379,1602698
1777521,1859110
1777521,1212233
1777521,1838782
1777521,1647585
1777521,1361586
1777748,1262775
1777748,1730614
1777748,1434159
1777748,1757730
1777748,1101327
1777797,1259023
1777797,1828953
1777797,1536340
1777797,1960952
1777797,1673531
1777845,1695932
1777845,1530213
1777845,1521459
1777845,1046315
1777845,1570645
1777897,1211888
1777897,1352457
1777897,1064193
1777897,1771749
1777897,1204200
1777898,1444089
1777898,1636950
1777898,1421815
1777898,1788351
1777898,1279220
1777902,1929955
1777902,1382895
1777902,1755017
1777902,1338839
1777902,1028567
1778011,1735060
1778011,1683057
1778011,1879545
1778011,1923878
1778011,1892941
1778194,1262775
1778194,1996545
1778194,1237420
1778194,1675565
1778194,1300939
1778413,1974874
1778413,1237096
1778413,1774573
1778413,1540692
1778413,1908649
1778455,1558469
1778455,1535805
1778455,1234107
1778455,1009975
1778455,1741848
1778521,1375309
1778521,1543129
1778521,1559381
1778521,1180758
1778521,1025311
1778598,1038240
1778598,1055075
1778598,1626869
1778598,1776936
1778598,1614481
1778640,1368751
1778640,1445325
1778640,1614074
1778640,1729006
1778640,1962267
1778659,1985586
1778659,1295735
1778659,1605443
1778659,1191046
1778659,1347489
1778695,1947632
1778695,1219553
1778695,1685483
1778695,1904423
1778695,1844960
1778815,1493029
1778815,1393679
1778815,1112152
1778815,1326745
1778815,1210873
1778879,1692707
1778879,1265633
1778879,1281721
1778879,1683133
1778879,1300939
1778958,1678970
1778958,1059918
1778958,1344854
1778958,1084163
1778958,1687581
1779021,1539628
1779021,1550686
1779021,1300939
1779021,1104294
1779021,1153172
1779080,1219756
1779080,1522038
1779080,1378433
1779080,1634459
1779080,1886220
1779172,1076896
1779172,1210514
1779172,1320769
1779172,1892941
1779172,1590454
1779229,1080655
1779229,1617977
1779229,1605149
1779229,1898869
1779229,1692707
1779316,1076171
1779316,1758813
1779316,1378858
1779316,1839472
1779316,1318666
1779326,1079004
1779326,1831631
1779326,1394229
1779326,1920414
1779326,1980684
1779438,1876591
1779438,1153172
1779438,1456241
1779438,1995596
1779438,1587300
1779454,1998756
1779454,1607595
1779454,1513824
1779454,1962707
1779454,1330366
1779458,1489252
1779458,1204182
1779458,1758813
1779458,1341288
1779458,1777211
1779594,1777586
1779594,1994245
1779594,1208284
1779594,1056277
1779594,1393679
1779635,1889979
1779635,1791225
1779635,1132795
1779635,1439293
1779635,1937021
1779645,1240824
1779645,1628930
1779645,1470436
1779645,1852725
1779645,1669701
1780112,1318666
1780112,1286438
1780112,1708645
1780112,1434483
1780112,1056142
1780125,1859884
1780125,1219780
1780125,1958461
1780125,1343900
1780125,1563135
1780131,1725885
1780131,1666328
1780131,1556121
1780131,1906466
1780131,1447667
1780204,1700329
1780204,1673531
1780204,1755191
1780204,1822193
1780204,1378858
1780210,1570645
1780210,1150988
1780210,1439293
1780210,1210514
1780210,1880646
1780307,1200453
1780307,1170717
1780307,1704871
1780307,1032956
1780307,1165017
1780364,1203799
1780364,1069144
1780364,1391981
1780364,1475535
1780364,1611268
1780381,1544227
1780381,1832547
1780381,1425419
1780381,1014695
1780381,1240824
1780384,1243138
1780384,1241894
1780384,1383174
1780384,1867376
1780384,1265633
1780607,1073907
1780607,1553954
1780607,1996545
1780607,1636950
1780607,1647585
1780610,1695217
1780610,1160348
1780610,1444152
1780610,1182923
1780610,1702072
1780766,1295090
1780766,1157182
1780766,1838782
1780766,1281721
1780766,1162378
1780881,1265633
1780881,1632133
1780881,1228985
1780881,1949954
1780881,1490046
1780998,1741770
1780998,1886220
1780998,1908649
1780998,1923309
1780998,1823899
1781037,1708645
1781037,1469634
1781037,1669701
1781037,1434159
1781037,1084995
1781043,1478670
1781043,1697122
1781043,1420386
1781043,1578724
1781043,1685383
1781123,1483575
1781123,1768556
1781123,1313600
1781123,1072292
1781123,1628329
1781242,1076896
1781242,1987773
1781242,1837975
1781242,1209772
1781242,1660476
1781284,1084163
1781284,1513832
1781284,1344211
1781284,1443895
1781284,1333666
1781451,1605149
1781451,1898869
1781451,1025861
1781451,1792820
1781451,1935440
1781600,1692707
1781600,1164138
1781600,1344211
1781600,1039686
1781600,1996669
1781628,1831276
1781628,1852725
1781628,1112152
1781628,1124521
1781628,1902389
1781693,1212537
1781693,1704096
1781693,1472577
1781693,1272597
1781693,1048650
1781698,1808775
1781698,1040009
1781698,1676573
1781698,1344240
1781698,1705055
1781739,1908661
1781739,1348136
1781739,1265633
1781739,1279220
1781739,1338839
1781749,1425419
1781749,1324664
1781749,1873434
1781749,1638897
1781749,1101327
1781799,1330519
1781799,1758813
1781799,1037721
1781799,1714497
1781799,1221113
1782012,1266560
1782012,1523118
1782012,1644762
1782012,1499297
1782012,1740691
1782153,1640556
1782153,1673420
1782153,1983714
1782153,1297600
1782153,1668743
1782231,1291859
1782231,1049883
1782231,1281721
1782231,1039356
1782231,1868094
1782303,1459308
1782303,1675463
1782303,1627170
1782303,1636762
1782303,1889979
1782445,1576792
1782445,1290726
1782445,1560221
1782445,1506187
1782445,1745803
1782473,1014973
1782473,1560221
1782473,1628331
1782473,1970433
1782473,1449081
1782532,1609265
1782532,1592275
1782532,1636511
1782532,1115971
1782532,1524480
1782534,1501073
1782534,1140363
1782534,1434159
1782534,1386168
1782534,1614481
1782546,1513824
1782546,1502474
1782546,1837975
1782546,1782158
1782546,1354810
1782691,1160348
1782691,1486973
1782691,1415947
1782691,1535805
1782691,1588057
1782888,1333666
1782888,1134525
1782888,1374512
1782888,1326745
1782888,1203023
1782904,1529532
1782904,1524480
1782904,1278753
1782904,1974901
1782904,1690805
1783005,1124997
1783005,1534977
1783005,1144549
1783005,1529979
1783005,1343900
1783220,1304473
1783220,1192568
1783220,1379201
1783220,1519689
1783220,1352457
1783229,1768556
1783229,1820344
1783229,1941809
1783229,1542515
1783229,1774573
1783302,1479551
1783302,1743615
1783302,1898639
1783302,1729006
1783302,1222277
1783373,1124997
1783373,1354810
1783373,1490644
1783373,1167495
1783373,1208567
1783379,1415775
1783379,1735060
1783379,1180758
1783379,1447667
1783379,1180304
1783698,1962707
1783698,1536065
1783698,1788003
1783698,1284967
1783698,1523118
1783798,1962948
1783798,1634182
1783798,1106364
1783798,1882411
1783798,1475535
1783964,1836799
1783964,1489224
1783964,1725342
1783964,1020542
1783964,1153172
1784038,1947188
1784038,1962267
1784038,1937132
1784038,1084163
1784038,1112685
1784039,1504034
1784039,1150988
1784039,1297600
1784039,1331091
1784039,1479507
1784149,1868094
1784149,1989316
1784149,1630277
1784149,1513832
1784149,1040387
1784325,1290726
1784325,1559358
1784325,1443029
1784325,1966989
1784325,1539628
1784382,1192000
1784382,1138693
1784382,1134809
1784382,1108410
1784382,1213041
1784437,1424161
1784437,1350352
1784437,1284893
1784437,1749725
1784437,1164160
1784466,1813478
1784466,1164138
1784466,1322176
1784466,1506187
1784466,1377236
1784607,1370121
1784607,1605396
1784607,1591346
1784607,1225813
1784607,1182923
1784729,1124521
1784729,1685483
1784729,1906466
1784729,1078956
1784729,1490461
1784863,1057821
1784863,1937132
1784863,1584125
1784863,1837975
1784863,1170020
1784890,1265633
1784890,1284967
1784890,1761853
1784890,1753913
1784890,1139040
1784892,1117030
1784892,1746711
1784892,1086293
1784892,1242372
1784892,1617977
1784903,1900779
1784903,1753326
1784903,1324664
1784903,1688992
1784903,1203799
1784934,1309239
1784934,1171407
1784934,1576863
1784934,1127964
1784934,1860164
1784940,1253782
1784940,1124997
1784940,1132795
1784940,1003455
1784940,1865874
1784972,1544227
1784972,1932907
1784972,1688992
1784972,1298229
1784972,1304473
1785200,1671341
1785200,1316745
1785200,1586946
1785200,1901468
1785200,1996584
1785228,1836097
1785228,1151202
1785228,1591346
1785228,1272493
1785228,1708645
1785477,1836799
1785477,1885857
1785477,1673420
1785477,1777211
1785477,1584857
1785532,1201148
1785532,1994284
1785532,1785263
1785532,1387146
1785532,1882579
1785555,1634182
1785555,1853395
1785555,1074337
1785555,1690162
1785555,1852725
1785596,1502474
1785596,1378299
1785596,1596114
1785596,1300376
1785596,1211888
1785624,1749725
1785624,1723434
1785624,1115528
1785624,1469634
1785624,1792820
1785690,1835351
1785690,1903306
1785690,1628329
1785690,1151645
1785690,1597824
1785972,1821683
1785972,1243138
1785972,1941809
1785972,1756122
1785972,1330657
1786056,1208284
1786056,1347130
1786056,1115528
1786056,1637008
1786056,1117940
1786118,1434159
1786118,1180758
1786118,1134525
1786118,1371935
1786118,1519689
1786182,1393448
1786182,1039356
1786182,1902066
1786182,1755017
1786182,1387862
1786186,1640556
1786186,1046892
1786186,1610242
1786186,1646644
1786186,1424161
1786339,1469131
1786339,1839472
1786339,1208284
1786339,1889774
1786339,1749725
1786439,1768055
1786439,1888794
1786439,1869113
1786439,1437474
1786439,1394657
1786604,1086293
1786604,1765787
1786604,1038240
1786604,1829603
1786604,1762408
1786835,1989539
1786835,1437474
1786835,1490046
1786835,1267131
1786835,1994284
1786922,1420386
1786922,1055075
1786922,1602884
1786922,1570993
1786922,1602698
1786936,1316745
1786936,1039653
1786936,1377236
1786936,1782132
1786936,1300551
1787072,1039653
1787072,1670831
1787072,1962948
1787072,1204200
1787072,1615451
1787089,1436977
1787089,1151645
1787089,1023809
1787089,1959920
1787089,1829603
1787209,1134178
1787209,1877942
1787209,1650558
1787209,1836799
1787209,1379201
1787314,1300551
1787314,1421815
1787314,1120838
1787314,1696068
1787314,1746711
1787315,1634182
1787315,1445325
1787315,1958461
1787315,1996545
1787315,1415947
1787334,1114590
1787334,1458692
1787334,1302263
1787334,1801790
1787334,1107262
1787335,1974901
1787335,1768055
1787335,1124040
1787335,1295090
1787335,1320769
1787395,1039686
1787395,1774643
1787395,1914722
1787395,1819569
1787395,1392044
1787639,1996545
1787639,1181960
1787639,1094897
1787639,1059918
1787639,1773706
1787691,1774573
1787691,1681404
1787691,1685383
1787691,1829603
1787691,1208284
1787783,1749725
1787783,1518939
1787783,1061407
1787783,1350686
1787783,1360626
1787872,1448703
1787872,1955027
1787872,1326497
1787872,1685483
1787872,1020542
1788007,1489131
1788007,1108410
1788007,1899171
1788007,1962267
1788007,1611114
1788136,1892941
1788136,1204182
1788136,1107262
1788136,1038240
1788136,1792550
1788327,1902351
1788327,1204182
1788327,1735060
1788327,1986746
1788327,1058615
1788369,1660999
1788369,1172764
1788369,1157182
1788369,1614915
1788369,1171407
1788403,1079004
1788403,1692707
1788403,1447667
1788403,1017884
1788403,1534102
1788407,1032956
1788407,1529532
1788407,1544227
1788407,1394657
1788407,1954992
1788429,1198284
1788429,1640556
1788429,1354207
1788429,1750545
1788429,1494586
1788574,1541365
1788574,1288609
1788574,1788351
1788574,1660797
1788574,1610242
1788725,1288627
1788725,1959558
1788725,1852725
1788725,1708504
1788725,1644083
1789064,1725885
1789064,1585713
1789064,1343045
1789064,1309918
1789064,1852725
1789087,1498438
1789087,1084163
1789087,1858866
1789087,1774573
1789087,1698105
1789089,1832498
