customer_id,age_bucket,is_returning_customer,favorite_genres
1066828,56-65,True,"['Thriller', 'Romance', 'Pop-Psychology', 'Self-Help', 'Biography', 'Sci-Fi', 'Pop-Sci']"
1066911,18-25,True,['Drama']
1066927,26-35,True,"['Romance', 'History', 'Classic', 'Drama', 'Pop-Sci', 'Pop-Psychology', 'Biography', 'Sci-Fi', 'Thriller']"
1066971,36-45,True,['Thriller']
1066978,36-45,True,"['Classic', 'Biography', 'Sci-Fi', 'Thriller', 'Beach-Read', 'Self-Help', 'Pop-Sci']"
1067079,36-45,True,[]
1067210,56-65,False,"['Drama', 'Beach-Read', 'Romance', 'Sci-Fi', 'Thriller', 'History']"
1067298,66+,True,"['Drama', 'Self-Help', 'Classic', 'Beach-Read', 'Romance', 'Sci-Fi', 'Thriller', 'History', 'Biography']"
1067351,18-25,False,"['Pop-Psychology', 'History', 'Classic', 'Thriller', 'Pop-Sci', 'Sci-Fi', 'Beach-Read', 'Romance']"
1067400,36-45,False,"['Pop-Sci', 'Drama', 'Self-Help', 'Sci-Fi']"
1067459,66+,True,"['Sci-Fi', 'Drama', 'History', 'Biography', 'Beach-Read', 'Classic', 'Pop-Sci', 'Self-Help']"
1067613,46-55,True,['Biography']
1067750,18-25,True,['Beach-Read']
1067768,46-55,True,"['Romance', 'Pop-Psychology', 'Thriller', 'Pop-Sci', 'Drama']"
1067808,26-35,False,[]
1067898,46-55,False,"['Biography', 'Pop-Sci', 'Pop-Psychology', 'Sci-Fi', 'Beach-Read', 'Self-Help', 'Thriller', 'Classic', 'Romance', 'Drama']"
1067950,56-65,False,"['Classic', 'Sci-Fi']"
1068015,46-55,False,['Romance']
1068074,,True,"['Thriller', 'Classic', 'Pop-Psychology', 'Drama', 'Romance', 'Beach-Read']"
1068130,56-65,True,"['Biography', 'Sci-Fi', 'Thriller', 'Self-Help', 'Pop-Psychology', 'Drama', 'History', 'Beach-Read', 'Pop-Sci']"
1068169,46-55,True,"['Classic', 'History', 'Pop-Sci', 'Self-Help', 'Beach-Read', 'Drama', 'Romance']"
1068298,66+,False,"['Pop-Psychology', 'Drama']"
1068330,66+,True,"['Pop-Sci', 'Romance', 'Biography', 'Sci-Fi']"
1068403,26-35,False,"['Pop-Sci', 'Drama']"
1068494,18-25,True,"['Beach-Read', 'Thriller', 'Sci-Fi']"
1068532,66+,True,[]
1068544,46-55,True,"['History', 'Beach-Read', 'Classic', 'Pop-Psychology', 'Thriller']"
1068658,36-45,True,"['Thriller', 'Pop-Sci', 'Self-Help', 'Drama', 'Classic']"
1068698,0-17,False,['Pop-Sci']
1068785,,False,['Pop-Psychology']
1068868,26-35,False,"['Thriller', 'Pop-Psychology', 'Romance']"
1068878,66+,True,"['Drama', 'Biography', 'Pop-Sci', 'Sci-Fi']"
1068971,18-25,True,"['Thriller', 'Romance', 'Self-Help', 'Pop-Psychology']"
1068973,66+,True,"['Self-Help', 'Biography', 'Pop-Psychology', 'Sci-Fi', 'Drama', 'Romance', 'Pop-Sci']"
1068977,36-45,True,['Pop-Sci']
1069153,,True,"['Drama', 'Thriller', 'Pop-Psychology']"
1069210,56-65,False,[]
1069254,56-65,False,"['Self-Help', 'Biography']"
1069291,46-55,False,['Romance']
1069321,18-25,True,"['Classic', 'History', 'Beach-Read', 'Biography', 'Sci-Fi', 'Self-Help', 'Pop-Sci', 'Drama', 'Thriller', 'Pop-Psychology']"
1069403,46-55,True,"['Pop-Sci', 'Pop-Psychology', 'Drama', 'Beach-Read', 'Sci-Fi', 'Biography']"
1069616,26-35,True,['Self-Help']
1069744,56-65,True,"['Classic', 'Sci-Fi', 'Self-Help']"
1069780,66+,True,"['Classic', 'Pop-Sci', 'Biography', 'Beach-Read', 'History', 'Romance', 'Thriller', 'Pop-Psychology', 'Sci-Fi']"
1069885,66+,True,"['Pop-Sci', 'Sci-Fi', 'Romance', 'Pop-Psychology', 'Biography', 'Self-Help']"
1069918,46-55,True,"['Romance', 'Sci-Fi', 'Thriller']"
1070073,18-25,True,"['Biography', 'Drama', 'Sci-Fi', 'History', 'Classic']"
1070104,46-55,True,"['Sci-Fi', 'History', 'Classic', 'Romance', 'Pop-Sci', 'Biography']"
1070214,46-55,False,[]
1070389,56-65,False,"['Sci-Fi', 'Pop-Psychology', 'Beach-Read', 'History', 'Drama', 'Romance', 'Thriller', 'Self-Help', 'Classic', 'Pop-Sci']"
1070480,26-35,True,"['Classic', 'Biography', 'Drama', 'Pop-Sci', 'Sci-Fi', 'Thriller', 'Romance']"
1070590,36-45,False,[]
1070755,36-45,True,"['History', 'Thriller', 'Drama', 'Sci-Fi', 'Romance']"
1070956,26-35,False,"['Romance', 'History', 'Self-Help', 'Drama']"
1070980,46-55,False,"['Classic', 'Beach-Read', 'Romance', 'Self-Help', 'Pop-Psychology']"
1071115,46-55,True,"['Biography', 'Drama', 'Self-Help', 'Pop-Psychology', 'Romance', 'Sci-Fi', 'Classic', 'History', 'Beach-Read', 'Pop-Sci']"
1071267,46-55,True,"['History', 'Self-Help', 'Pop-Sci', 'Pop-Psychology', 'Sci-Fi']"
1071303,26-35,False,"['History', 'Beach-Read', 'Romance', 'Classic', 'Biography', 'Pop-Sci', 'Pop-Psychology', 'Self-Help']"
1071328,36-45,False,"['Pop-Psychology', 'Beach-Read', 'Romance']"
1071334,36-45,False,"['History', 'Romance']"
1071370,26-35,False,"['History', 'Sci-Fi', 'Drama', 'Beach-Read', 'Thriller', 'Romance', 'Pop-Psychology']"
1071412,46-55,False,"['Sci-Fi', 'History', 'Romance', 'Drama', 'Biography', 'Thriller', 'Pop-Sci', 'Self-Help', 'Classic', 'Beach-Read']"
1071418,56-65,True,[]
1071528,18-25,True,[]
1071588,26-35,True,"['Biography', 'Classic', 'Self-Help']"
1071686,36-45,True,"['Biography', 'Beach-Read', 'Romance', 'Pop-Psychology', 'Classic']"
1071707,36-45,True,[]
1071725,26-35,True,"['History', 'Romance', 'Thriller']"
1071972,46-55,True,"['Drama', 'Beach-Read', 'History', 'Biography', 'Self-Help', 'Sci-Fi', 'Pop-Sci', 'Thriller', 'Classic', 'Pop-Psychology']"
1072114,26-35,False,"['Biography', 'Drama', 'History', 'Thriller']"
1072399,26-35,True,"['Drama', 'Beach-Read', 'History', 'Sci-Fi', 'Self-Help', 'Thriller']"
1072683,26-35,True,"['Biography', 'Self-Help', 'Pop-Sci', 'Sci-Fi', 'History', 'Drama']"
1072818,46-55,False,"['Romance', 'Sci-Fi', 'Pop-Sci', 'Thriller', 'Self-Help', 'Pop-Psychology', 'Drama', 'Classic', 'Beach-Read', 'Biography']"
1072875,26-35,False,"['Pop-Sci', 'Biography']"
1073030,36-45,True,"['Romance', 'Biography', 'Thriller', 'History', 'Classic', 'Drama', 'Sci-Fi', 'Beach-Read', 'Self-Help', 'Pop-Sci']"
1073087,46-55,True,"['Sci-Fi', 'Beach-Read', 'Drama', 'Pop-Psychology', 'Classic', 'Thriller', 'Biography', 'Self-Help', 'Pop-Sci', 'History']"
1073222,26-35,True,"['Thriller', 'Beach-Read', 'Drama', 'Pop-Psychology', 'Romance', 'Self-Help']"
1073225,26-35,True,"['History', 'Beach-Read', 'Self-Help', 'Romance', 'Pop-Sci']"
1073289,36-45,True,"['Pop-Sci', 'Pop-Psychology', 'Self-Help', 'Classic']"
1073314,46-55,True,"['Classic', 'Pop-Psychology', 'Self-Help', 'Biography', 'Pop-Sci', 'History', 'Drama', 'Sci-Fi', 'Thriller', 'Beach-Read']"
1073340,56-65,True,"['Drama', 'Biography', 'History', 'Pop-Sci', 'Thriller', 'Beach-Read', 'Romance', 'Pop-Psychology']"
1073375,46-55,True,"['Thriller', 'Classic']"
1073433,36-45,True,"['Thriller', 'Self-Help', 'Beach-Read', 'History', 'Sci-Fi']"
1073502,56-65,True,"['Self-Help', 'Biography', 'Pop-Sci', 'Thriller', 'Romance']"
1073508,66+,True,['Sci-Fi']
1073553,46-55,True,"['Sci-Fi', 'Classic', 'History', 'Pop-Sci', 'Self-Help', 'Beach-Read']"
1073583,46-55,True,"['Classic', 'Drama']"
1073636,,True,"['Classic', 'Biography']"
1073653,46-55,True,"['Pop-Sci', 'History']"
1073781,66+,False,"['Drama', 'Sci-Fi', 'Thriller', 'Classic', 'Beach-Read', 'Pop-Sci', 'Romance', 'Pop-Psychology']"
1073888,56-65,True,"['Thriller', 'History', 'Biography']"
1073903,0-17,True,"['Romance', 'Pop-Sci', 'Self-Help', 'Sci-Fi', 'Thriller', 'Biography', 'Pop-Psychology']"
1074055,66+,True,['Classic']
1074170,26-35,True,"['Sci-Fi', 'Classic', 'Drama', 'Pop-Sci', 'Biography', 'History', 'Pop-Psychology']"
1074181,26-35,True,"['Biography', 'Classic', 'Pop-Psychology', 'Drama', 'History', 'Pop-Sci', 'Thriller', 'Sci-Fi', 'Beach-Read']"
1074396,18-25,True,"['Pop-Psychology', 'Self-Help', 'History', 'Pop-Sci', 'Romance', 'Classic', 'Thriller']"
1074436,26-35,True,"['Drama', 'Beach-Read', 'Sci-Fi', 'Biography', 'Classic']"
1074657,36-45,False,['Pop-Psychology']
1074716,56-65,True,"['Pop-Sci', 'Classic', 'Beach-Read']"
1074775,56-65,False,"['Beach-Read', 'Romance', 'Biography', 'History']"
1074811,36-45,False,['Romance']
1074881,66+,True,['Sci-Fi']
1075029,18-25,True,"['Pop-Sci', 'History', 'Drama', 'Pop-Psychology', 'Self-Help', 'Beach-Read']"
1075032,26-35,True,"['Pop-Sci', 'Pop-Psychology', 'Beach-Read', 'Sci-Fi', 'Biography', 'History', 'Classic']"
1075053,26-35,False,['Sci-Fi']
1075140,36-45,False,['Sci-Fi']
1075148,66+,False,"['Beach-Read', 'Romance', 'Pop-Psychology', 'Thriller', 'Biography', 'Sci-Fi']"
1075181,46-55,True,"['Thriller', 'Pop-Psychology', 'History', 'Classic', 'Self-Help', 'Pop-Sci', 'Biography', 'Sci-Fi', 'Beach-Read', 'Drama']"
1075204,26-35,True,"['Biography', 'Sci-Fi', 'Drama']"
1075235,36-45,True,"['History', 'Beach-Read', 'Pop-Psychology', 'Sci-Fi', 'Romance', 'Classic', 'Pop-Sci']"
1075430,26-35,False,"['Pop-Sci', 'Biography', 'Thriller', 'History', 'Self-Help', 'Classic', 'Pop-Psychology']"
1075470,56-65,True,"['Drama', 'History', 'Thriller', 'Pop-Sci', 'Pop-Psychology', 'Beach-Read', 'Self-Help', 'Romance']"
1075500,56-65,False,"['History', 'Beach-Read', 'Biography']"
1075703,26-35,True,"['Classic', 'Drama', 'Beach-Read', 'Romance', 'Sci-Fi', 'Pop-Psychology', 'History', 'Self-Help', 'Pop-Sci']"
1075772,36-45,False,"['Biography', 'Romance', 'Drama', 'Beach-Read']"
1075776,46-55,True,"['Classic', 'Biography', 'Drama', 'Thriller', 'Pop-Psychology', 'Pop-Sci', 'Self-Help', 'Beach-Read']"
1076002,36-45,True,"['Thriller', 'Drama', 'Biography', 'Classic', 'History', 'Sci-Fi', 'Romance', 'Pop-Sci', 'Beach-Read']"
1076028,46-55,True,"['Thriller', 'History', 'Classic']"
1076069,56-65,True,"['Classic', 'Biography', 'Romance', 'Beach-Read', 'Pop-Psychology', 'Pop-Sci', 'Self-Help']"
1076160,66+,False,"['Romance', 'Drama']"
1076172,36-45,False,"['Classic', 'Beach-Read', 'Pop-Psychology', 'Thriller', 'Biography', 'History', 'Self-Help', 'Pop-Sci']"
1076187,66+,True,"['Classic', 'Romance', 'Pop-Psychology', 'Beach-Read']"
1076198,56-65,True,[]
1076353,36-45,False,"['Sci-Fi', 'Drama', 'Pop-Sci', 'Pop-Psychology', 'History', 'Self-Help', 'Beach-Read', 'Romance', 'Biography']"
1076753,36-45,False,"['Thriller', 'Pop-Sci', 'Classic', 'Beach-Read', 'Self-Help', 'Pop-Psychology', 'History']"
1076763,18-25,False,"['Pop-Psychology', 'Classic', 'Biography', 'Drama', 'Self-Help', 'Pop-Sci', 'Beach-Read', 'History', 'Thriller', 'Sci-Fi']"
1076918,66+,False,"['Self-Help', 'Drama', 'Biography', 'Beach-Read', 'History', 'Thriller']"
1076944,36-45,True,"['Self-Help', 'Thriller', 'Drama', 'Sci-Fi', 'Biography', 'Pop-Psychology']"
1077089,18-25,False,[]
1077146,56-65,True,"['Pop-Sci', 'Classic', 'Drama', 'Pop-Psychology', 'Biography', 'Thriller', 'Beach-Read']"
1077365,26-35,True,"['Beach-Read', 'Pop-Sci']"
1077671,18-25,False,"['Biography', 'Romance', 'History', 'Sci-Fi', 'Self-Help', 'Pop-Sci', 'Beach-Read', 'Pop-Psychology', 'Drama', 'Thriller']"
1077816,36-45,True,"['Self-Help', 'Beach-Read', 'Thriller', 'Pop-Sci', 'Sci-Fi', 'History', 'Pop-Psychology', 'Romance']"
1077863,56-65,False,[]
1077936,36-45,False,"['Beach-Read', 'Classic', 'Sci-Fi', 'Pop-Sci', 'History', 'Self-Help', 'Biography']"
1078019,56-65,True,[]
1078189,26-35,True,"['Thriller', 'Pop-Sci', 'Classic', 'Self-Help']"
1078579,46-55,True,"['Beach-Read', 'Sci-Fi', 'Drama', 'Pop-Sci', 'Biography', 'Pop-Psychology', 'History']"
1078646,46-55,False,"['Thriller', 'History']"
1078712,46-55,True,"['Self-Help', 'Sci-Fi', 'Pop-Psychology', 'Thriller', 'Biography', 'History', 'Classic', 'Romance', 'Drama', 'Beach-Read']"
1078866,46-55,True,"['Self-Help', 'Beach-Read', 'Sci-Fi', 'Drama', 'Biography', 'Pop-Psychology', 'Romance', 'Thriller', 'History']"
1078980,18-25,False,"['History', 'Pop-Sci', 'Classic', 'Pop-Psychology']"
1079059,66+,True,"['Pop-Psychology', 'Pop-Sci', 'Biography', 'Romance', 'Self-Help']"
1079082,66+,True,"['Self-Help', 'Biography', 'Thriller', 'Drama']"
1079111,46-55,True,"['Beach-Read', 'Sci-Fi', 'History', 'Thriller']"
1079178,36-45,True,"['History', 'Biography', 'Thriller', 'Romance', 'Beach-Read', 'Sci-Fi', 'Classic', 'Pop-Psychology', 'Pop-Sci', 'Self-Help']"
1079202,36-45,True,"['Thriller', 'Pop-Sci', 'Pop-Psychology', 'Biography', 'Classic']"
1079260,46-55,True,"['Biography', 'Drama', 'Pop-Psychology', 'History', 'Classic', 'Romance']"
1079301,26-35,True,"['Classic', 'Thriller']"
1079318,56-65,False,"['Beach-Read', 'Pop-Sci', 'Thriller', 'Pop-Psychology', 'History', 'Biography', 'Romance', 'Classic']"
1079469,36-45,True,"['History', 'Thriller', 'Pop-Psychology', 'Drama', 'Classic', 'Self-Help', 'Romance', 'Biography', 'Sci-Fi', 'Pop-Sci']"
1079511,36-45,False,['Romance']
1079601,56-65,True,"['Self-Help', 'Classic']"
1079656,36-45,True,"['Thriller', 'History', 'Drama', 'Pop-Psychology', 'Beach-Read']"
1079691,46-55,False,[]
1079729,46-55,True,"['History', 'Thriller', 'Pop-Psychology', 'Self-Help', 'Beach-Read']"
1079869,66+,True,['Thriller']
1079908,46-55,True,"['Biography', 'Drama', 'Self-Help', 'Pop-Sci', 'Pop-Psychology', 'Sci-Fi', 'Classic', 'History']"
1079916,46-55,True,"['Biography', 'Romance', 'Classic', 'Pop-Psychology', 'Self-Help', 'Thriller', 'Beach-Read']"
1079931,66+,False,"['Biography', 'Sci-Fi']"
1079936,36-45,True,"['Self-Help', 'Beach-Read', 'Drama', 'Pop-Psychology', 'Romance', 'Biography', 'Sci-Fi', 'Classic', 'Thriller']"
1079954,46-55,True,"['Pop-Sci', 'Pop-Psychology']"
1080074,46-55,True,[]
1080216,66+,True,"['Biography', 'Thriller', 'Classic', 'Sci-Fi', 'History', 'Beach-Read', 'Pop-Sci']"
1080304,66+,False,"['Romance', 'Self-Help', 'Biography', 'History', 'Drama', 'Classic', 'Pop-Sci', 'Beach-Read']"
1080394,56-65,True,"['Classic', 'Pop-Sci', 'History', 'Biography', 'Self-Help', 'Romance', 'Drama']"
1080899,26-35,True,"['Self-Help', 'Romance', 'Pop-Psychology', 'Pop-Sci', 'Classic', 'Sci-Fi', 'Biography']"
1080997,26-35,True,"['Beach-Read', 'Pop-Psychology', 'Self-Help', 'Classic']"
1081084,46-55,False,[]
1081095,36-45,True,"['Sci-Fi', 'Beach-Read', 'Classic', 'Romance', 'Pop-Sci', 'Biography']"
1081184,46-55,True,"['Romance', 'Drama']"
1081366,36-45,True,"['Biography', 'Beach-Read']"
1081752,18-25,True,"['Thriller', 'Drama', 'Sci-Fi']"
1081810,36-45,True,"['Beach-Read', 'History', 'Biography']"
1081896,56-65,True,"['Pop-Sci', 'Self-Help', 'History', 'Drama', 'Romance', 'Biography']"
1082016,26-35,False,"['Romance', 'Pop-Psychology', 'Drama', 'Beach-Read', 'Classic', 'Self-Help']"
1082033,46-55,False,"['Thriller', 'History', 'Sci-Fi', 'Self-Help', 'Pop-Psychology', 'Romance', 'Pop-Sci', 'Beach-Read', 'Drama']"
1082088,56-65,True,"['Thriller', 'Drama', 'Pop-Sci', 'Biography', 'History']"
1082208,36-45,True,"['Pop-Psychology', 'Beach-Read', 'Self-Help', 'Classic', 'Thriller', 'Pop-Sci', 'Biography', 'Drama']"
1082415,36-45,True,['Drama']
1082460,56-65,True,"['Thriller', 'Self-Help', 'Beach-Read', 'History', 'Romance', 'Classic', 'Biography', 'Pop-Sci', 'Drama', 'Pop-Psychology']"
1082497,66+,False,"['Self-Help', 'Pop-Psychology', 'Drama', 'Pop-Sci', 'History', 'Romance']"
1082701,66+,False,"['Drama', 'Classic']"
1082736,36-45,True,"['Pop-Sci', 'Biography', 'Sci-Fi', 'Pop-Psychology', 'Thriller', 'Beach-Read', 'Romance', 'Self-Help', 'Drama', 'History']"
1082740,36-45,True,"['Beach-Read', 'Classic', 'Sci-Fi', 'Self-Help', 'Biography', 'Drama', 'History', 'Pop-Sci']"
1082748,46-55,False,"['History', 'Drama', 'Classic', 'Beach-Read', 'Biography', 'Self-Help']"
1082788,66+,False,"['Pop-Psychology', 'Self-Help', 'Beach-Read', 'Thriller', 'Romance', 'Sci-Fi', 'Drama', 'Biography']"
1082838,56-65,True,"['Pop-Psychology', 'Beach-Read', 'Romance', 'Self-Help', 'Sci-Fi']"
1082893,66+,True,[]
1082965,,True,"['Biography', 'Classic', 'Thriller', 'Sci-Fi', 'History']"
1082967,36-45,True,"['Beach-Read', 'Pop-Psychology', 'Romance', 'Self-Help', 'Classic', 'Sci-Fi', 'Drama']"
1083047,26-35,True,"['Pop-Sci', 'Drama', 'History', 'Classic', 'Romance', 'Sci-Fi', 'Thriller']"
1083113,36-45,False,"['History', 'Thriller', 'Biography', 'Pop-Sci', 'Drama', 'Romance']"
1083214,66+,True,"['History', 'Self-Help']"
1083239,46-55,True,"['Pop-Sci', 'Classic', 'Self-Help', 'History', 'Drama', 'Sci-Fi', 'Beach-Read', 'Pop-Psychology', 'Thriller']"
1083371,36-45,False,['Beach-Read']
1083449,36-45,True,"['Biography', 'Pop-Psychology', 'Classic', 'Beach-Read', 'History']"
1083541,56-65,False,"['Pop-Sci', 'Classic', 'Pop-Psychology', 'Sci-Fi', 'Thriller', 'Self-Help']"
1083700,46-55,True,"['Romance', 'Pop-Sci', 'Pop-Psychology', 'Classic', 'Beach-Read']"
1083702,46-55,True,"['Classic', 'Beach-Read', 'Sci-Fi', 'Romance', 'Biography', 'Self-Help', 'Drama']"
1083822,46-55,False,"['Biography', 'Thriller', 'Pop-Psychology', 'Romance', 'Classic']"
1083950,,True,"['Sci-Fi', 'History', 'Pop-Sci', 'Beach-Read', 'Drama', 'Romance', 'Classic', 'Biography', 'Self-Help', 'Pop-Psychology']"
1083957,26-35,True,"['Classic', 'History', 'Biography', 'Self-Help', 'Sci-Fi', 'Pop-Sci']"
1084113,26-35,True,"['Pop-Psychology', 'Biography', 'History', 'Romance', 'Thriller']"
1084165,66+,False,"['Classic', 'Pop-Psychology', 'History', 'Drama', 'Self-Help']"
1084173,26-35,True,['Thriller']
1084477,46-55,True,"['Drama', 'Pop-Sci', 'Romance', 'Biography', 'History', 'Pop-Psychology', 'Classic', 'Beach-Read']"
1084557,46-55,True,"['History', 'Beach-Read', 'Drama', 'Romance', 'Pop-Sci']"
1084620,46-55,True,"['Classic', 'Sci-Fi', 'Self-Help', 'Pop-Sci', 'Biography', 'Thriller', 'History']"
1084823,46-55,False,['Biography']
1084894,56-65,True,"['Drama', 'Beach-Read', 'Pop-Sci', 'Sci-Fi', 'Classic', 'Romance', 'History']"
1084898,26-35,False,"['Self-Help', 'Beach-Read', 'Thriller', 'Pop-Psychology', 'History', 'Romance', 'Pop-Sci', 'Classic', 'Sci-Fi']"
1084952,0-17,True,"['Self-Help', 'Drama', 'Biography', 'Pop-Sci', 'Pop-Psychology', 'Thriller', 'Classic']"
1084954,18-25,True,"['Drama', 'History', 'Thriller', 'Beach-Read', 'Pop-Sci', 'Classic', 'Sci-Fi', 'Pop-Psychology', 'Biography']"
1084982,46-55,True,"['Self-Help', 'Pop-Sci', 'Beach-Read']"
1085075,26-35,True,"['Self-Help', 'Pop-Psychology', 'Beach-Read', 'Drama']"
1085365,66+,False,"['Classic', 'History']"
1085467,46-55,True,[]
1085476,,True,"['Self-Help', 'Beach-Read', 'Biography', 'Sci-Fi', 'Classic', 'Drama']"
1085493,56-65,True,"['Classic', 'Biography', 'Beach-Read', 'Pop-Sci', 'Thriller', 'Romance']"
1085776,66+,True,"['Pop-Sci', 'Romance']"
1086019,46-55,True,"['Romance', 'Self-Help', 'History', 'Biography', 'Drama']"
1086222,46-55,True,"['Romance', 'Classic', 'Self-Help', 'Beach-Read', 'Drama', 'Biography', 'Thriller', 'Sci-Fi', 'History', 'Pop-Sci']"
1086249,26-35,True,[]
1086343,56-65,True,"['Romance', 'Pop-Sci', 'Biography', 'Pop-Psychology', 'Thriller', 'History', 'Sci-Fi', 'Beach-Read']"
1086459,36-45,True,"['Pop-Sci', 'Beach-Read', 'Pop-Psychology', 'Romance', 'Drama', 'Sci-Fi', 'Thriller']"
1086605,26-35,False,"['Pop-Psychology', 'Thriller', 'Beach-Read']"
1086638,66+,True,['Drama']
1086717,46-55,False,"['Thriller', 'Self-Help', 'Pop-Psychology', 'Beach-Read', 'Sci-Fi', 'Romance', 'History']"
1086721,56-65,True,[]
1086747,26-35,True,"['Drama', 'Thriller', 'Beach-Read', 'Romance', 'Classic', 'Pop-Psychology', 'Biography']"
1086835,46-55,True,"['Beach-Read', 'Sci-Fi', 'Romance', 'Self-Help', 'Biography', 'Drama', 'Pop-Sci', 'History']"
1086880,,True,[]
1087064,46-55,True,['Self-Help']
1087071,66+,False,"['Drama', 'Self-Help', 'Sci-Fi', 'Biography', 'Pop-Sci', 'History', 'Pop-Psychology', 'Beach-Read']"
1087104,56-65,False,"['Beach-Read', 'History']"
1087239,46-55,False,"['Thriller', 'Self-Help']"
1087245,18-25,False,"['Pop-Psychology', 'Biography', 'Romance']"
1087246,18-25,True,[]
1087247,26-35,True,[]
1087269,56-65,False,"['Pop-Psychology', 'Romance', 'Drama', 'Biography', 'History', 'Beach-Read']"
1087345,66+,True,"['Biography', 'Pop-Sci', 'Pop-Psychology', 'History', 'Sci-Fi']"
1087381,46-55,True,"['Beach-Read', 'Classic', 'Biography', 'Self-Help', 'Thriller', 'Sci-Fi', 'Romance', 'Pop-Sci']"
1087436,66+,False,"['Beach-Read', 'Thriller', 'Self-Help', 'Drama', 'Classic', 'Sci-Fi', 'History', 'Biography']"
1087488,56-65,True,"['Biography', 'Thriller', 'Sci-Fi', 'Pop-Psychology', 'Self-Help', 'Romance', 'Classic', 'Drama', 'Beach-Read', 'Pop-Sci']"
1087496,36-45,True,"['Thriller', 'Drama', 'Self-Help', 'Pop-Psychology', 'Romance']"
1087504,46-55,True,['Thriller']
1087579,56-65,True,"['Classic', 'Romance', 'History', 'Pop-Psychology']"
1087946,36-45,True,"['History', 'Romance', 'Classic', 'Pop-Psychology', 'Biography', 'Self-Help']"
1087956,46-55,True,"['Biography', 'Romance', 'History', 'Pop-Sci', 'Self-Help', 'Thriller']"
1088048,36-45,True,"['Beach-Read', 'Drama', 'Sci-Fi', 'Self-Help', 'Thriller', 'Romance', 'History', 'Classic', 'Pop-Sci']"
1088172,26-35,False,"['Beach-Read', 'Pop-Psychology', 'Biography', 'Sci-Fi', 'History', 'Classic', 'Drama', 'Romance', 'Pop-Sci']"
1088199,26-35,True,"['Classic', 'History']"
1088226,56-65,True,[]
1088240,18-25,True,"['Pop-Psychology', 'Romance', 'Pop-Sci', 'Beach-Read', 'Self-Help', 'Drama', 'Thriller', 'History', 'Sci-Fi']"
1088292,46-55,False,['Beach-Read']
1088520,66+,False,"['Drama', 'Classic', 'Sci-Fi', 'Beach-Read', 'Pop-Sci', 'Biography']"
1088523,18-25,False,"['Pop-Psychology', 'Thriller']"
1088711,56-65,True,"['Thriller', 'Classic', 'Sci-Fi', 'Self-Help', 'Pop-Psychology', 'Biography', 'Drama']"
1088742,0-17,False,[]
1088846,46-55,True,"['Romance', 'Drama', 'Sci-Fi']"
1088848,36-45,False,"['Pop-Sci', 'Sci-Fi', 'Beach-Read', 'Drama', 'Classic', 'Biography']"
1088884,46-55,True,"['Romance', 'Classic', 'Sci-Fi', 'Thriller', 'Pop-Psychology']"
1088930,36-45,True,[]
1089097,56-65,True,[]
1089167,26-35,True,[]
1089176,18-25,True,"['Beach-Read', 'Pop-Sci', 'Classic', 'Pop-Psychology', 'Biography', 'History', 'Drama', 'Self-Help']"
1089218,36-45,True,"['Romance', 'Drama']"
1089442,66+,False,"['Drama', 'Pop-Psychology', 'Romance', 'Sci-Fi', 'Biography', 'Classic', 'History']"
1089467,66+,True,"['Beach-Read', 'Drama', 'Pop-Psychology', 'Biography', 'History']"
1089489,56-65,True,"['Pop-Psychology', 'Biography']"
1089573,46-55,False,"['Self-Help', 'Beach-Read', 'Classic', 'Thriller']"
1089574,36-45,True,"['Thriller', 'Pop-Sci']"
1089631,46-55,True,"['Beach-Read', 'History', 'Romance', 'Thriller', 'Pop-Psychology', 'Sci-Fi', 'Self-Help', 'Biography']"
1089662,18-25,True,['History']
1089710,66+,True,"['Drama', 'Self-Help', 'Thriller', 'Beach-Read', 'Romance', 'Biography']"
1089745,56-65,True,"['Classic', 'History']"
1089746,36-45,True,"['History', 'Pop-Sci', 'Self-Help', 'Pop-Psychology', 'Beach-Read', 'Sci-Fi', 'Thriller', 'Romance', 'Biography']"
1089929,46-55,True,"['Pop-Psychology', 'Biography', 'Thriller', 'Classic', 'Romance', 'Drama', 'Self-Help']"
1089972,56-65,True,"['Pop-Psychology', 'Thriller', 'Classic', 'Self-Help', 'History', 'Sci-Fi']"
1090039,56-65,True,['Classic']
1090151,26-35,True,"['Classic', 'Pop-Sci', 'Biography', 'Self-Help']"
1090353,66+,True,['Self-Help']
1090432,26-35,True,"['Pop-Psychology', 'History', 'Pop-Sci', 'Classic']"
1090433,26-35,True,"['Classic', 'History', 'Pop-Sci', 'Sci-Fi', 'Biography', 'Romance', 'Self-Help', 'Pop-Psychology', 'Thriller', 'Drama']"
1090637,46-55,True,['History']
1090740,46-55,True,[]
1090826,46-55,True,"['Pop-Psychology', 'Drama', 'Classic', 'Self-Help']"
1090877,56-65,False,"['Self-Help', 'Beach-Read', 'Romance', 'Sci-Fi']"
1091165,66+,True,"['History', 'Classic']"
1091197,26-35,False,"['Pop-Psychology', 'Pop-Sci', 'Romance', 'Classic', 'Beach-Read', 'Thriller']"
1091205,56-65,True,"['Self-Help', 'Beach-Read', 'Biography']"
1091371,26-35,True,"['Romance', 'Classic', 'History', 'Drama', 'Pop-Psychology', 'Thriller', 'Pop-Sci', 'Self-Help']"
1091392,18-25,False,"['Pop-Psychology', 'Drama', 'Pop-Sci', 'Sci-Fi', 'Thriller', 'Romance', 'Self-Help']"
